timestamp,packets,bytes,throughput_mbps,packet_rate,active_devices,dropped_packets,retries,send_errors,burst_active,temp_sensors,meter_sensors,alarm_sensors,tracker_sensors
1775207521.5160666,1130,92352,0.738816,1130.0,1130,0,28,0,0,742,238,0,150
1775207522.5160666,1188,97376,0.779008,1188.0,1188,0,29,0,0,792,271,0,125
1775207523.5160666,8624,450848,3.606784,8624.0,8624,0,167,0,1,751,218,7500,155
1775207524.5160666,3661,214384,1.715072,3661.0,3661,0,79,0,1,817,249,2477,118
1775207525.5160666,8653,454656,3.637248,8653.0,8653,0,170,0,1,768,267,7500,118
1775207526.5160666,3573,208016,1.664128,3573.0,3573,0,72,0,1,738,235,2477,123
1775207527.5160666,8651,453440,3.62752,8651.0,8651,0,178,0,1,787,254,7500,110
1775207528.5160666,3589,209264,1.674112,3589.0,3589,0,83,0,1,752,240,2477,120
1775207529.5160666,8568,446048,3.568384,8568.0,8568,0,178,0,1,740,225,7500,103
1775207530.5160666,3695,216112,1.728896,3695.0,3695,0,80,0,1,854,238,2477,126
1775207531.5160666,8668,453568,3.628544,8668.0,8668,0,170,0,1,819,239,7500,110
1775207532.5160666,3630,210608,1.684864,3630.0,3630,0,70,0,1,820,227,2477,106
1775207533.5160666,8687,454784,3.638272,8687.0,8687,0,185,0,1,845,246,7500,96
1775207534.5160666,3623,211600,1.6928,3623.0,3623,0,64,0,1,794,253,2477,99
1775207535.5160666,8650,451072,3.608576,8650.0,8650,0,165,0,1,830,226,7500,94
1775207536.5160666,3641,211024,1.688192,3641.0,3641,0,75,0,1,842,229,2477,93
1775207537.5160666,8634,450240,3.60192,8634.0,8634,0,170,0,1,811,229,7500,94
1775207538.5160666,3639,211728,1.693824,3639.0,3639,0,77,0,1,830,245,2477,87
1775207539.5160666,8605,447968,3.583744,8605.0,8605,0,180,0,1,790,224,7500,91
1775207540.5160666,1195,94624,0.756992,1195.0,1195,0,30,0,0,868,240,0,87
1775207541.5160666,1152,91584,0.732672,1152.0,1152,0,24,0,0,834,240,0,78
1775207542.5160666,1126,89888,0.719104,1126.0,1126,0,25,0,0,803,234,0,89
1775207543.5160666,1145,90464,0.723712,1145.0,1145,0,25,0,0,840,232,0,73
1775207544.5160666,1121,91232,0.729856,1121.0,1121,0,24,0,0,767,255,0,99
1775207545.5160666,1115,90688,0.725504,1115.0,1115,0,13,0,0,766,255,0,94
1775207546.5160666,1126,89792,0.718336,1126.0,1126,0,24,0,0,815,243,0,68
1775207547.5160666,1162,94976,0.759808,1162.0,1162,0,21,0,0,804,286,0,72
1775207548.5160666,1154,93664,0.749312,1154.0,1154,0,17,0,0,801,266,0,87
1775207549.5160666,1108,88800,0.7104,1108.0,1108,0,27,0,0,780,231,0,97
1775207550.5160666,1126,91776,0.734208,1126.0,1126,0,23,0,0,782,272,0,72
1775207551.5160666,1124,90752,0.726016,1124.0,1124,0,20,0,0,790,254,0,80
1775207552.5160666,1099,90208,0.721664,1099.0,1099,0,12,0,0,747,269,0,83
1775207553.5160666,1208,99488,0.795904,1208.0,1208,0,24,0,0,824,309,0,75
1775207554.5160666,1148,94336,0.754688,1148.0,1148,0,18,0,0,785,289,0,74
1775207555.5160666,1151,95136,0.761088,1151.0,1151,0,15,0,0,783,303,0,65
1775207556.5160666,1137,94112,0.752896,1137.0,1137,0,29,0,0,776,306,0,55
1775207557.5160666,1118,90720,0.72576,1118.0,1118,0,16,0,0,788,269,0,61
1775207558.5160666,1132,93792,0.750336,1132.0,1132,0,24,0,0,761,296,0,75
1775207559.5160666,1160,95104,0.760832,1160.0,1160,0,23,0,0,797,289,0,74
1775207560.5160666,1141,93696,0.749568,1141.0,1141,0,26,0,0,780,285,0,76
1775207561.5160666,1136,92672,0.741376,1136.0,1136,0,25,0,0,789,277,0,70
1775207562.5160666,1155,94304,0.754432,1155.0,1155,0,13,0,0,799,281,0,75
1775207563.5160666,1156,94560,0.75648,1156.0,1156,0,28,0,0,798,285,0,73
1775207564.5160666,1214,99296,0.794368,1214.0,1214,0,19,0,0,833,294,0,87
1775207565.5160666,1153,95456,0.763648,1153.0,1153,0,23,0,0,783,307,0,63
1775207566.5160666,1210,100000,0.8,1210.0,1210,0,33,0,0,830,325,0,55
1775207567.5160666,1183,97184,0.777472,1183.0,1183,0,25,0,0,815,303,0,65
1775207568.5160666,1138,94560,0.75648,1138.0,1138,0,22,0,0,765,306,0,67
1775207569.5160666,1204,98464,0.787712,1204.0,1204,0,22,0,0,837,302,0,65
1775207570.5160666,1212,98816,0.790528,1212.0,1212,0,25,0,0,843,295,0,74
1775207571.5160666,1203,98400,0.7872,1203.0,1203,0,23,0,0,828,294,0,81
1775207572.5160666,1173,96448,0.771584,1173.0,1173,0,28,0,0,798,293,0,82
1775207573.5160666,1230,99488,0.795904,1230.0,1230,0,18,0,0,866,285,0,79
1775207574.5160666,1158,91968,0.735744,1158.0,1158,0,36,0,0,848,248,0,62
1775207575.5160666,1206,99712,0.797696,1206.0,1206,0,36,0,0,809,307,0,90
1775207576.5160666,1194,97184,0.777472,1194.0,1194,0,19,0,0,826,281,0,87
1775207577.5160666,1125,91360,0.73088,1125.0,1125,0,16,0,0,785,265,0,75
1775207578.5160666,1135,92672,0.741376,1135.0,1135,0,17,0,0,772,263,0,100
1775207579.5160666,1128,93824,0.750592,1128.0,1128,0,21,0,0,742,290,0,96
1775207580.5160666,1121,91904,0.735232,1121.0,1121,0,25,0,0,763,272,0,86
1775207581.5160666,1172,96320,0.77056,1172.0,1172,0,16,0,0,791,285,0,96
1775207582.5160666,1111,89056,0.712448,1111.0,1111,0,12,0,0,785,235,0,91
1775207583.5160666,1194,96992,0.775936,1194.0,1194,0,27,0,0,817,266,0,111
1775207584.5160666,1131,91136,0.729088,1131.0,1131,0,16,0,0,791,246,0,94
1775207585.5160666,1177,95360,0.76288,1177.0,1177,0,38,0,0,817,266,0,94
1775207586.5160666,1130,92384,0.739072,1130.0,1130,0,24,0,0,762,259,0,109
1775207587.5160666,1205,97312,0.778496,1205.0,1205,0,21,0,0,838,264,0,103
1775207588.5160666,1223,97536,0.780288,1223.0,1223,0,26,0,0,860,239,0,124
1775207589.5160666,1068,87040,0.69632,1068.0,1068,0,24,0,0,721,237,0,110
1775207590.5160666,1175,95008,0.760064,1175.0,1175,0,19,0,0,792,236,0,147
1775207591.5160666,1201,95808,0.766464,1201.0,1201,0,22,0,0,844,235,0,122
1775207592.5160666,1109,88896,0.711168,1109.0,1109,0,18,0,0,773,224,0,112
1775207593.5160666,1128,91264,0.730112,1128.0,1128,0,22,0,0,783,251,0,94
1775207594.5160666,1140,92256,0.738048,1140.0,1140,0,20,0,0,777,240,0,123
1775207595.5160666,1128,89472,0.715776,1128.0,1128,0,25,0,0,796,208,0,124
1775207596.5160666,1104,90080,0.72064,1104.0,1104,0,32,0,0,739,242,0,123
1775207597.5160666,1197,95936,0.767488,1197.0,1197,0,24,0,0,827,234,0,136
1775207598.5160666,1178,93856,0.750848,1178.0,1178,0,23,0,0,826,225,0,127
1775207599.5160666,1185,93888,0.751104,1185.0,1185,0,25,0,0,828,207,0,150
1775207600.5160666,1164,94144,0.753152,1164.0,1164,0,19,0,0,792,242,0,130
1775207601.5160666,1177,95264,0.762112,1177.0,1177,0,24,0,0,790,236,0,151
1775207602.5160666,1230,99680,0.79744,1230.0,1230,0,30,0,0,829,254,0,147
1775207603.5160666,1222,100672,0.805376,1222.0,1222,0,26,0,0,792,272,0,158
1775207604.5160666,1236,98528,0.788224,1236.0,1236,0,17,0,0,858,229,0,149
1775207605.5160666,1246,101856,0.814848,1246.0,1246,0,25,0,0,834,279,0,133
1775207606.5160666,1151,94976,0.759808,1151.0,1151,0,26,0,0,743,258,0,150
1775207607.5160666,1216,100448,0.803584,1216.0,1216,0,22,0,0,782,273,0,161
1775207608.5160666,8714,461344,3.690752,8714.0,8714,0,166,0,1,760,285,7500,169
1775207609.5160666,3698,220176,1.761408,3698.0,3698,0,69,0,1,801,279,2461,157
1775207610.5160666,8682,458880,3.67104,8682.0,8682,0,182,0,1,740,284,7500,158
1775207611.5160666,3741,222512,1.780096,3741.0,3741,0,70,0,1,840,262,2461,178
1775207612.5160666,8713,460448,3.683584,8713.0,8713,0,173,0,1,765,265,7500,183
1775207613.5160666,3670,216784,1.734272,3670.0,3670,0,73,0,1,797,253,2461,159
1775207614.5160666,8752,463808,3.710464,8752.0,8752,0,178,0,1,793,281,7500,178
1775207615.5160666,3803,230544,1.844352,3803.0,3803,0,76,0,1,835,322,2461,185
1775207616.5160666,8700,458272,3.666176,8700.0,8700,0,156,0,1,788,259,7500,153
1775207617.5160666,3661,218864,1.750912,3661.0,3661,0,60,0,1,739,287,2461,174
1775207618.5160666,8760,464384,3.715072,8760.0,8760,0,161,0,1,802,284,7500,174
1775207619.5160666,1318,109248,0.873984,1318.0,1318,0,21,0,0,841,301,0,176
1775207620.5160666,1192,98272,0.786176,1192.0,1192,0,20,0,0,765,260,0,167
1775207621.5160666,1170,96864,0.774912,1170.0,1170,0,30,0,0,740,257,0,173
1775207622.5160666,1241,103232,0.825856,1241.0,1241,0,30,0,0,784,287,0,170
1775207623.5160666,1216,100480,0.80384,1216.0,1216,0,22,0,0,784,276,0,156
1775207624.5160666,1255,104608,0.836864,1255.0,1255,0,26,0,0,797,301,0,157
1775207625.5160666,1322,110304,0.882432,1322.0,1322,0,19,0,0,824,305,0,193
1775207626.5160666,1241,101984,0.815872,1241.0,1241,0,26,0,0,809,273,0,159
1775207627.5160666,1279,105408,0.843264,1279.0,1279,0,35,0,0,832,289,0,158
1775207628.5160666,1261,104928,0.839424,1261.0,1261,0,23,0,0,794,290,0,177
1775207629.5160666,1225,103936,0.831488,1225.0,1225,0,25,0,0,734,307,0,184
1775207630.5160666,1231,103904,0.831232,1231.0,1231,0,24,0,0,766,320,0,145
1775207631.5160666,1242,102432,0.819456,1242.0,1242,0,24,0,0,807,282,0,153
1775207632.5160666,1289,108032,0.864256,1289.0,1289,0,19,0,0,800,309,0,180
1775207633.5160666,1260,103136,0.825088,1260.0,1260,0,29,0,0,830,273,0,157
1775207634.5160666,1241,102560,0.82048,1241.0,1241,0,24,0,0,809,291,0,141
1775207635.5160666,8705,461024,3.688192,8705.0,8705,0,159,0,1,763,305,7500,137
1775207636.5160666,3721,222752,1.782016,3721.0,3721,0,65,0,1,781,305,2484,151
1775207637.5160666,8741,462432,3.699456,8741.0,8741,0,180,0,1,794,272,7500,175
1775207638.5160666,3757,223648,1.789184,3757.0,3757,0,72,0,1,834,278,2484,161
1775207639.5160666,8747,462560,3.70048,8747.0,8747,0,164,0,1,813,277,7500,157
1775207640.5160666,3744,222624,1.780992,3744.0,3744,0,87,0,1,835,286,2484,139
1775207641.5160666,8736,462144,3.697152,8736.0,8736,0,174,0,1,794,278,7500,164
1775207642.5160666,3670,215904,1.727232,3670.0,3670,0,78,0,1,793,256,2484,137
1775207643.5160666,1208,98336,0.786688,1208.0,1208,0,25,0,0,810,259,0,139
1775207644.5160666,1168,95552,0.764416,1168.0,1168,0,25,0,0,770,252,0,146
1775207645.5160666,1190,96800,0.7744,1190.0,1190,0,27,0,0,812,267,0,111
1775207646.5160666,1175,94848,0.758784,1175.0,1175,0,20,0,0,796,235,0,144
1775207647.5160666,1139,93216,0.745728,1139.0,1139,0,20,0,0,761,257,0,121
1775207648.5160666,1160,93888,0.751104,1160.0,1160,0,31,0,0,785,239,0,136
1775207649.5160666,1142,93664,0.749312,1142.0,1142,0,19,0,0,759,260,0,123
1775207650.5160666,1115,89312,0.714496,1115.0,1115,0,21,0,0,771,217,0,127
1775207651.5160666,1109,88448,0.707584,1109.0,1109,0,22,0,0,788,225,0,96
1775207652.5160666,1158,94912,0.759296,1158.0,1158,0,26,0,0,773,265,0,120
1775207653.5160666,1127,92224,0.737792,1127.0,1127,0,17,0,0,756,257,0,114
1775207654.5160666,1171,93120,0.74496,1171.0,1171,0,24,0,0,833,230,0,108
1775207655.5160666,1139,90816,0.726528,1139.0,1139,0,30,0,0,803,224,0,112
1775207656.5160666,1123,90560,0.72448,1123.0,1123,0,31,0,0,785,246,0,92
1775207657.5160666,1122,88352,0.706816,1122.0,1122,0,13,0,0,819,214,0,89
1775207658.5160666,1151,93184,0.745472,1151.0,1151,0,22,0,0,797,256,0,98
1775207659.5160666,1120,90688,0.725504,1120.0,1120,0,26,0,0,770,244,0,106
1775207660.5160666,1095,89760,0.71808,1095.0,1095,0,21,0,0,739,259,0,97
1775207661.5160666,1167,92224,0.737792,1167.0,1167,0,22,0,0,846,227,0,94
1775207662.5160666,1116,89856,0.718848,1116.0,1116,0,31,0,0,778,238,0,100
1775207663.5160666,1136,92320,0.73856,1136.0,1136,0,26,0,0,785,262,0,89
1775207664.5160666,1116,88928,0.711424,1116.0,1116,0,23,0,0,802,233,0,81
1775207665.5160666,1099,88928,0.711424,1099.0,1099,0,28,0,0,767,249,0,83
1775207666.5160666,1121,90528,0.724224,1121.0,1121,0,28,0,0,789,255,0,77
1775207667.5160666,1126,91392,0.731136,1126.0,1126,0,10,0,0,785,263,0,78
1775207668.5160666,1166,95776,0.766208,1166.0,1166,0,21,0,0,796,291,0,79
1775207669.5160666,1225,98336,0.786688,1225.0,1225,0,28,0,0,868,266,0,91
1775207670.5160666,1120,90336,0.722688,1120.0,1120,0,31,0,0,792,255,0,73
1775207671.5160666,1161,94976,0.759808,1161.0,1161,0,28,0,0,802,287,0,72
1775207672.5160666,1147,91712,0.733696,1147.0,1147,0,18,0,0,824,249,0,74
1775207673.5160666,1123,90976,0.727808,1123.0,1123,0,26,0,0,783,257,0,83
1775207674.5160666,1168,95744,0.765952,1168.0,1168,0,28,0,0,799,287,0,82
1775207675.5160666,1156,92512,0.740096,1156.0,1156,0,25,0,0,834,257,0,65
1775207676.5160666,1128,92160,0.73728,1128.0,1128,0,22,0,0,782,278,0,68
1775207677.5160666,1144,95200,0.7616,1144.0,1144,0,22,0,0,761,304,0,79
1775207678.5160666,1145,91648,0.733184,1145.0,1145,0,31,0,0,825,254,0,66
1775207679.5160666,1096,91232,0.729856,1096.0,1096,0,22,0,0,735,298,0,63
1775207680.5160666,1118,91520,0.73216,1118.0,1118,0,22,0,0,761,267,0,90
1775207681.5160666,1121,92288,0.738304,1121.0,1121,0,22,0,0,771,292,0,58
1775207682.5160666,1131,92256,0.738048,1131.0,1131,0,27,0,0,785,275,0,71
1775207683.5160666,1157,93312,0.746496,1157.0,1157,0,16,0,0,821,266,0,70
1775207684.5160666,1149,94496,0.755968,1149.0,1149,0,20,0,0,782,288,0,79
1775207685.5160666,1164,94688,0.757504,1164.0,1164,0,16,0,0,803,270,0,91
1775207686.5160666,1178,97920,0.78336,1178.0,1178,0,19,0,0,788,314,0,76
1775207687.5160666,1140,93184,0.745472,1140.0,1140,0,13,0,0,792,284,0,64
1775207688.5160666,1180,96704,0.773632,1180.0,1180,0,23,0,0,819,301,0,60
1775207689.5160666,1107,89824,0.718592,1107.0,1107,0,27,0,0,777,263,0,67
1775207690.5160666,1134,92832,0.742656,1134.0,1134,0,20,0,0,776,275,0,83
1775207691.5160666,1164,96896,0.775168,1164.0,1164,0,25,0,0,777,313,0,74
1775207692.5160666,1156,94560,0.75648,1156.0,1156,0,28,0,0,796,283,0,77
1775207693.5160666,1161,96672,0.773376,1161.0,1161,0,23,0,0,777,315,0,69
1775207694.5160666,1175,97440,0.77952,1175.0,1175,0,25,0,0,784,304,0,87
1775207695.5160666,1159,95936,0.767488,1159.0,1159,0,23,0,0,773,294,0,92
1775207696.5160666,1167,96000,0.768,1167.0,1167,0,24,0,0,787,286,0,94
1775207697.5160666,1169,95904,0.767232,1169.0,1169,0,24,0,0,798,288,0,83
1775207698.5160666,1155,92224,0.737792,1155.0,1155,0,25,0,0,826,243,0,86
1775207699.5160666,1210,98208,0.785664,1210.0,1210,0,23,0,0,837,276,0,97
1775207700.5160666,1177,97344,0.778752,1177.0,1177,0,20,0,0,788,299,0,90
1775207701.5160666,1173,95392,0.763136,1173.0,1173,0,26,0,0,801,263,0,109
1775207702.5160666,1146,92928,0.743424,1146.0,1146,0,24,0,0,794,260,0,92
1775207703.5160666,1214,98464,0.787712,1214.0,1214,0,21,0,0,838,273,0,103
1775207704.5160666,1122,91904,0.735232,1122.0,1122,0,28,0,0,754,260,0,108
1775207705.5160666,1154,94752,0.758016,1154.0,1154,0,23,0,0,772,271,0,111
1775207706.5160666,1220,97664,0.781312,1220.0,1220,0,28,0,0,855,247,0,118
1775207707.5160666,1157,92640,0.74112,1157.0,1157,0,25,0,0,810,234,0,113
1775207708.5160666,1109,89824,0.718592,1109.0,1109,0,14,0,0,766,246,0,97
1775207709.5160666,1100,90656,0.725248,1100.0,1100,0,20,0,0,735,268,0,97
1775207710.5160666,1138,92864,0.742912,1138.0,1138,0,24,0,0,758,246,0,134
1775207711.5160666,1196,96896,0.775168,1196.0,1196,0,21,0,0,812,252,0,132
1775207712.5160666,1157,94400,0.7552,1157.0,1157,0,24,0,0,776,255,0,126
1775207713.5160666,1151,93056,0.744448,1151.0,1151,0,22,0,0,786,241,0,124
1775207714.5160666,1164,94176,0.753408,1164.0,1164,0,13,0,0,801,252,0,111
1775207715.5160666,1127,89568,0.716544,1127.0,1127,0,23,0,0,797,215,0,115
1775207716.5160666,1124,89536,0.716288,1124.0,1124,0,20,0,0,797,223,0,104
1775207717.5160666,1141,92864,0.742912,1141.0,1141,0,16,0,0,773,252,0,116
1775207718.5160666,1156,94528,0.756224,1156.0,1156,0,19,0,0,770,256,0,130
1775207719.5160666,1131,92096,0.736768,1131.0,1131,0,25,0,0,764,249,0,118
1775207720.5160666,1224,100192,0.801536,1224.0,1224,0,25,0,0,813,272,0,139
1775207721.5160666,1182,96640,0.77312,1182.0,1182,0,23,0,0,780,254,0,148
1775207722.5160666,1211,97824,0.782592,1211.0,1211,0,28,0,0,815,239,0,157
1775207723.5160666,1173,94912,0.759296,1173.0,1173,0,22,0,0,779,226,0,168
1775207724.5160666,1180,96416,0.771328,1180.0,1180,0,21,0,0,780,253,0,147
1775207725.5160666,1104,90304,0.722432,1104.0,1104,0,25,0,0,728,238,0,138
1775207726.5160666,1195,97376,0.779008,1195.0,1195,0,20,0,0,801,259,0,135
1775207727.5160666,1215,99392,0.795136,1215.0,1215,0,44,0,0,801,262,0,152
1775207728.5160666,1228,101216,0.809728,1228.0,1228,0,31,0,0,801,280,0,147
1775207729.5160666,1196,98272,0.786176,1196.0,1196,0,25,0,0,777,260,0,159
1775207730.5160666,1246,101152,0.809216,1246.0,1246,0,20,0,0,834,257,0,155
1775207731.5160666,1282,105376,0.843008,1282.0,1282,0,34,0,0,822,269,0,191
1775207732.5160666,1140,91936,0.735488,1140.0,1140,0,20,0,0,776,229,0,135
1775207733.5160666,1211,98528,0.788224,1211.0,1211,0,23,0,0,804,250,0,157
1775207734.5160666,1188,98592,0.788736,1188.0,1188,0,17,0,0,757,274,0,157
1775207735.5160666,1234,102656,0.821248,1234.0,1234,0,24,0,0,788,294,0,152
1775207736.5160666,1245,102624,0.820992,1245.0,1245,0,26,0,0,816,288,0,141
1775207737.5160666,1257,103840,0.83072,1257.0,1257,0,26,0,0,807,281,0,169
1775207738.5160666,1298,106912,0.855296,1298.0,1298,0,19,0,0,827,274,0,197
1775207739.5160666,1258,103680,0.82944,1258.0,1258,0,27,0,0,810,276,0,172
1775207740.5160666,1253,103808,0.830464,1253.0,1253,0,31,0,0,814,299,0,140
1775207741.5160666,1169,97344,0.778752,1169.0,1169,0,21,0,0,730,265,0,174
1775207742.5160666,1260,103936,0.831488,1260.0,1260,0,35,0,0,811,279,0,170
1775207743.5160666,1171,95808,0.766464,1171.0,1171,0,31,0,0,776,257,0,138
1775207744.5160666,1298,108864,0.870912,1298.0,1298,0,29,0,0,802,310,0,186
1775207745.5160666,1310,109440,0.87552,1310.0,1310,0,17,0,0,816,306,0,188
1775207746.5160666,1196,97888,0.783104,1196.0,1196,0,22,0,0,795,266,0,135
1775207747.5160666,1293,108512,0.868096,1293.0,1293,0,25,0,0,804,316,0,173
1775207748.5160666,1213,100480,0.80384,1213.0,1213,0,23,0,0,775,276,0,162
1775207749.5160666,1218,101184,0.809472,1218.0,1218,0,22,0,0,781,289,0,148
1775207750.5160666,1196,100512,0.804096,1196.0,1196,0,24,0,0,738,291,0,167
1775207751.5160666,1329,110688,0.885504,1329.0,1329,0,29,0,0,850,322,0,157
1775207752.5160666,1265,105312,0.842496,1265.0,1265,0,31,0,0,795,291,0,179
1775207753.5160666,1183,98112,0.784896,1183.0,1183,0,23,0,0,748,265,0,170
1775207754.5160666,1233,101888,0.815104,1233.0,1233,0,17,0,0,797,282,0,154
1775207755.5160666,1225,100960,0.80768,1225.0,1225,0,27,0,0,794,274,0,157
1775207756.5160666,1218,100960,0.80768,1218.0,1218,0,29,0,0,781,282,0,155
1775207757.5160666,1268,104768,0.838144,1268.0,1268,0,28,0,0,819,289,0,160
1775207758.5160666,1232,100864,0.806912,1232.0,1232,0,17,0,0,814,270,0,148
1775207759.5160666,1174,95968,0.767744,1174.0,1174,0,22,0,0,770,247,0,157
1775207760.5160666,1164,96064,0.768512,1164.0,1164,0,24,0,0,751,261,0,152
1775207761.5160666,1258,102272,0.818176,1258.0,1258,0,36,0,0,843,265,0,150
1775207762.5160666,8700,459456,3.675648,8700.0,8700,0,184,0,1,779,287,7500,134
1775207763.5160666,3686,216432,1.731456,3686.0,3686,1,71,0,1,817,247,2483,139
1775207764.5160666,8661,454432,3.635456,8661.0,8661,0,191,0,1,788,256,7500,117
1775207765.5160666,3689,218912,1.751296,3689.0,3689,0,60,0,1,788,288,2484,129
1775207766.5160666,8663,453632,3.629056,8663.0,8663,0,168,0,1,802,239,7500,122
1775207767.5160666,3672,214496,1.715968,3672.0,3672,0,73,0,1,827,240,2484,121
1775207768.5160666,8658,454272,3.634176,8658.0,8658,0,186,0,1,775,247,7500,136
1775207769.5160666,3704,219136,1.753088,3704.0,3704,0,76,0,1,814,276,2484,130
1775207770.5160666,8731,460512,3.684096,8731.0,8731,0,161,0,1,830,278,7500,123
1775207771.5160666,1167,94528,0.756224,1167.0,1167,0,25,0,0,796,249,0,122
1775207772.5160666,1148,93376,0.747008,1148.0,1148,0,18,0,0,782,256,0,110
1775207773.5160666,1186,96384,0.771072,1186.0,1186,0,24,0,0,808,262,0,116
1775207774.5160666,1170,93792,0.750336,1170.0,1170,0,29,0,0,815,236,0,119
1775207775.5160666,1128,90720,0.72576,1128.0,1128,0,17,0,0,781,232,0,115
1775207776.5160666,1094,86848,0.694784,1094.0,1094,0,19,0,0,783,215,0,96
1775207777.5160666,1140,92576,0.740608,1140.0,1140,0,20,0,0,786,259,0,95
1775207778.5160666,1193,96288,0.770304,1193.0,1193,0,24,0,0,832,262,0,99
1775207779.5160666,1158,93568,0.748544,1158.0,1158,0,15,0,0,806,256,0,96
1775207780.5160666,1122,93024,0.744192,1122.0,1122,0,21,0,0,734,275,0,113
1775207781.5160666,1164,94176,0.753408,1164.0,1164,0,24,0,0,816,267,0,81
1775207782.5160666,1129,89728,0.717824,1129.0,1129,0,19,0,0,814,231,0,84
1775207783.5160666,1133,93504,0.748032,1133.0,1133,0,30,0,0,751,274,0,108
1775207784.5160666,1141,92544,0.740352,1141.0,1141,0,29,0,0,793,262,0,86
1775207785.5160666,1186,95424,0.763392,1186.0,1186,0,21,0,0,836,260,0,90
1775207786.5160666,1167,94752,0.758016,1167.0,1167,0,18,0,0,808,268,0,91
1775207787.5160666,1170,92768,0.742144,1170.0,1170,0,20,0,0,852,241,0,77
1775207788.5160666,1094,90720,0.72576,1094.0,1094,0,18,0,0,734,287,0,73
1775207789.5160666,1119,91584,0.732672,1119.0,1119,0,25,0,0,771,276,0,72
1775207790.5160666,1104,87712,0.701696,1104.0,1104,0,32,0,0,802,231,0,71
1775207791.5160666,1092,88704,0.709632,1092.0,1092,0,19,0,0,759,255,0,78
1775207792.5160666,1140,91200,0.7296,1140.0,1140,0,15,0,0,807,237,0,96
1775207793.5160666,1122,89280,0.71424,1122.0,1122,0,23,0,0,806,230,0,86
1775207794.5160666,1124,91232,0.729856,1124.0,1124,0,23,0,0,785,264,0,75
1775207795.5160666,1150,94464,0.755712,1150.0,1150,0,16,0,0,787,289,0,74
1775207796.5160666,1176,95648,0.765184,1176.0,1176,0,17,0,0,824,285,0,67
1775207797.5160666,1127,91264,0.730112,1127.0,1127,0,23,0,0,799,270,0,58
1775207798.5160666,1178,95328,0.762624,1178.0,1178,0,22,0,0,829,274,0,75
1775207799.5160666,1129,92608,0.740864,1129.0,1129,0,28,0,0,767,274,0,88
1775207800.5160666,1207,97376,0.779008,1207.0,1207,0,21,0,0,849,271,0,87
1775207801.5160666,1171,95328,0.762624,1171.0,1171,0,27,0,0,816,282,0,73
1775207802.5160666,1188,96320,0.77056,1188.0,1188,0,26,0,0,837,283,0,68
1775207803.5160666,1179,96160,0.76928,1179.0,1179,0,33,0,0,823,291,0,65
1775207804.5160666,1161,96224,0.769792,1161.0,1161,0,27,0,0,777,301,0,83
1775207805.5160666,1106,89824,0.718592,1106.0,1106,0,20,0,0,767,256,0,83
1775207806.5160666,1147,95360,0.76288,1147.0,1147,0,19,0,0,763,302,0,82
1775207807.5160666,1176,95712,0.765696,1176.0,1176,0,18,0,0,816,279,0,81
1775207808.5160666,1139,93440,0.74752,1139.0,1139,0,24,0,0,785,288,0,66
1775207809.5160666,1150,93696,0.749568,1150.0,1150,0,27,0,0,793,271,0,86
1775207810.5160666,1148,92416,0.739328,1148.0,1148,0,23,0,0,816,260,0,72
1775207811.5160666,1128,92736,0.741888,1128.0,1128,0,21,0,0,765,279,0,84
1775207812.5160666,1163,93664,0.749312,1163.0,1163,0,25,0,0,823,261,0,79
1775207813.5160666,1183,97120,0.77696,1183.0,1183,0,15,0,0,805,291,0,87
1775207814.5160666,1174,96032,0.768256,1174.0,1174,0,26,0,0,802,281,0,91
1775207815.5160666,1126,92512,0.740096,1126.0,1126,0,22,0,0,770,283,0,73
1775207816.5160666,1139,93088,0.744704,1139.0,1139,0,21,0,0,786,278,0,75
1775207817.5160666,1176,96480,0.77184,1176.0,1176,0,24,0,0,798,285,0,93
1775207818.5160666,1154,93792,0.750336,1154.0,1154,0,25,0,0,793,262,0,99
1775207819.5160666,1159,93408,0.747264,1159.0,1159,0,29,0,0,819,261,0,79
1775207820.5160666,1149,91808,0.734464,1149.0,1149,0,21,0,0,812,234,0,103
1775207821.5160666,1093,86880,0.69504,1093.0,1093,0,19,0,0,778,214,0,101
1775207822.5160666,1149,92576,0.740608,1149.0,1149,0,21,0,0,805,251,0,93
1775207823.5160666,1219,100192,0.801536,1219.0,1219,0,35,0,0,810,284,0,125
1775207824.5160666,1149,93440,0.74752,1149.0,1149,0,22,0,0,792,265,0,92
1775207825.5160666,1176,97664,0.781312,1176.0,1176,0,16,0,0,782,306,0,88
1775207826.5160666,1133,91488,0.731904,1133.0,1133,0,24,0,0,774,234,0,125
1775207827.5160666,1195,96640,0.77312,1195.0,1195,0,31,0,0,827,262,0,106
1775207828.5160666,1100,89472,0.715776,1100.0,1100,0,20,0,0,748,244,0,108
1775207829.5160666,1202,97632,0.781056,1202.0,1202,0,22,0,0,834,279,0,89
1775207830.5160666,1137,92544,0.740352,1137.0,1137,0,15,0,0,758,239,0,140
1775207831.5160666,1144,93536,0.748288,1144.0,1144,0,18,0,0,779,270,0,95
1775207832.5160666,1180,95456,0.763648,1180.0,1180,0,20,0,0,808,251,0,121
1775207833.5160666,1198,96864,0.774912,1198.0,1198,0,29,0,0,835,268,0,95
1775207834.5160666,1181,96608,0.772864,1181.0,1181,0,21,0,0,794,270,0,117
1775207835.5160666,1208,97536,0.780288,1208.0,1208,0,18,0,0,834,258,0,116
